Order Date,Sales,Product ID
2017-05-01,13.392,OFF-BI-10002309
2017-06-01,0.0,OFF-BI-10002309
2017-07-01,0.0,OFF-BI-10002309
2017-08-01,22.32,OFF-BI-10002309
2017-09-01,8.928,OFF-BI-10002309
2017-10-01,0.0,OFF-BI-10002309
2017-11-01,0.0,OFF-BI-10002309
2015-07-01,5.96,OFF-AR-10002053
2015-08-01,0.0,OFF-AR-10002053
2015-09-01,0.0,OFF-AR-10002053
2015-10-01,0.0,OFF-AR-10002053
2015-11-01,0.0,OFF-AR-10002053
2015-12-01,14.9,OFF-AR-10002053
2016-01-01,0.0,OFF-AR-10002053
2016-02-01,0.0,OFF-AR-10002053
2016-03-01,0.0,OFF-AR-10002053
2016-04-01,0.0,OFF-AR-10002053
2016-05-01,0.0,OFF-AR-10002053
2016-06-01,0.0,OFF-AR-10002053
2016-07-01,0.0,OFF-AR-10002053
2016-08-01,42.912,OFF-AR-10002053
2016-09-01,0.0,OFF-AR-10002053
2016-10-01,0.0,OFF-AR-10002053
2016-11-01,0.0,OFF-AR-10002053
2016-12-01,0.0,OFF-AR-10002053
2017-01-01,0.0,OFF-AR-10002053
2017-02-01,0.0,OFF-AR-10002053
2017-03-01,0.0,OFF-AR-10002053
2017-04-01,0.0,OFF-AR-10002053
2017-05-01,0.0,OFF-AR-10002053
2017-06-01,0.0,OFF-AR-10002053
2017-07-01,0.0,OFF-AR-10002053
2017-08-01,0.0,OFF-AR-10002053
2017-09-01,0.0,OFF-AR-10002053
2017-10-01,7.152,OFF-AR-10002053
2017-11-01,0.0,OFF-AR-10002053
2017-12-01,0.0,OFF-AR-10002053
2018-01-01,4.768,OFF-AR-10002053
2018-02-01,0.0,OFF-AR-10002053
2015-12-01,21.39,OFF-ST-10002370
2016-01-01,0.0,OFF-ST-10002370
2016-02-01,0.0,OFF-ST-10002370
2016-03-01,0.0,OFF-ST-10002370
2016-04-01,0.0,OFF-ST-10002370
2016-05-01,0.0,OFF-ST-10002370
2016-06-01,0.0,OFF-ST-10002370
2016-07-01,0.0,OFF-ST-10002370
2016-08-01,0.0,OFF-ST-10002370
2016-09-01,64.17,OFF-ST-10002370
2016-10-01,0.0,OFF-ST-10002370
2016-11-01,0.0,OFF-ST-10002370
2016-12-01,0.0,OFF-ST-10002370
2017-01-01,0.0,OFF-ST-10002370
2017-02-01,0.0,OFF-ST-10002370
2017-03-01,0.0,OFF-ST-10002370
2017-04-01,0.0,OFF-ST-10002370
2017-05-01,0.0,OFF-ST-10002370
2017-06-01,0.0,OFF-ST-10002370
2017-07-01,0.0,OFF-ST-10002370
2017-08-01,0.0,OFF-ST-10002370
2017-09-01,128.34,OFF-ST-10002370
2017-10-01,0.0,OFF-ST-10002370
2017-11-01,0.0,OFF-ST-10002370
2017-12-01,0.0,OFF-ST-10002370
2018-01-01,0.0,OFF-ST-10002370
2018-02-01,0.0,OFF-ST-10002370
2018-03-01,0.0,OFF-ST-10002370
2018-04-01,51.336,OFF-ST-10002370
2018-05-01,0.0,OFF-ST-10002370
2018-06-01,0.0,OFF-ST-10002370
2018-07-01,0.0,OFF-ST-10002370
2018-08-01,149.73,OFF-ST-10002370
2018-09-01,0.0,OFF-ST-10002370
2018-10-01,0.0,OFF-ST-10002370
2016-03-01,200.984,OFF-EN-10000927
2016-04-01,0.0,OFF-EN-10000927
2016-05-01,200.984,OFF-EN-10000927
2016-06-01,0.0,OFF-EN-10000927
2016-07-01,0.0,OFF-EN-10000927
2016-08-01,0.0,OFF-EN-10000927
2016-09-01,0.0,OFF-EN-10000927
2016-10-01,0.0,OFF-EN-10000927
2016-11-01,0.0,OFF-EN-10000927
2016-12-01,0.0,OFF-EN-10000927
2017-01-01,0.0,OFF-EN-10000927
2017-02-01,0.0,OFF-EN-10000927
2017-03-01,0.0,OFF-EN-10000927
2017-04-01,0.0,OFF-EN-10000927
2017-05-01,0.0,OFF-EN-10000927
2017-06-01,35.89,OFF-EN-10000927
2017-07-01,0.0,OFF-EN-10000927
2017-08-01,0.0,OFF-EN-10000927
2017-09-01,0.0,OFF-EN-10000927
2017-10-01,0.0,OFF-EN-10000927
2017-11-01,0.0,OFF-EN-10000927
2017-12-01,0.0,OFF-EN-10000927
2018-01-01,0.0,OFF-EN-10000927
2018-02-01,0.0,OFF-EN-10000927
2018-03-01,0.0,OFF-EN-10000927
2018-04-01,0.0,OFF-EN-10000927
2018-05-01,0.0,OFF-EN-10000927
2018-06-01,0.0,OFF-EN-10000927
2018-07-01,0.0,OFF-EN-10000927
2018-08-01,0.0,OFF-EN-10000927
2015-11-01,76.792,OFF-ST-10003656
2015-12-01,0.0,OFF-ST-10003656
2016-01-01,0.0,OFF-ST-10003656
2016-02-01,0.0,OFF-ST-10003656
2016-03-01,0.0,OFF-ST-10003656
2016-04-01,0.0,OFF-ST-10003656
2016-05-01,0.0,OFF-ST-10003656
2016-06-01,0.0,OFF-ST-10003656
2016-07-01,671.93,OFF-ST-10003656
2016-08-01,0.0,OFF-ST-10003656
2016-09-01,0.0,OFF-ST-10003656
2016-10-01,0.0,OFF-ST-10003656
2016-11-01,0.0,OFF-ST-10003656
2016-12-01,0.0,OFF-ST-10003656
2017-01-01,0.0,OFF-ST-10003656
2017-02-01,0.0,OFF-ST-10003656
2017-03-01,0.0,OFF-ST-10003656
2017-04-01,230.376,OFF-ST-10003656
2017-05-01,0.0,OFF-ST-10003656
2017-06-01,0.0,OFF-ST-10003656
2017-07-01,0.0,OFF-ST-10003656
2017-08-01,0.0,OFF-ST-10003656
2017-09-01,0.0,OFF-ST-10003656
2017-10-01,0.0,OFF-ST-10003656
2017-11-01,0.0,OFF-ST-10003656
2017-12-01,0.0,OFF-ST-10003656
2018-01-01,0.0,OFF-ST-10003656
2018-02-01,0.0,OFF-ST-10003656
2018-03-01,0.0,OFF-ST-10003656
2018-04-01,0.0,OFF-ST-10003656
2018-05-01,0.0,OFF-ST-10003656
2018-06-01,153.584,OFF-ST-10003656
2018-07-01,0.0,OFF-ST-10003656
2018-08-01,0.0,OFF-ST-10003656
2018-09-01,0.0,OFF-ST-10003656
2018-10-01,0.0,OFF-ST-10003656
2015-01-01,634.116,FUR-CH-10000863
2015-02-01,0.0,FUR-CH-10000863
2015-03-01,0.0,FUR-CH-10000863
2015-04-01,0.0,FUR-CH-10000863
2015-05-01,0.0,FUR-CH-10000863
2015-06-01,0.0,FUR-CH-10000863
2015-07-01,0.0,FUR-CH-10000863
2015-08-01,0.0,FUR-CH-10000863
2015-09-01,0.0,FUR-CH-10000863
2015-10-01,0.0,FUR-CH-10000863
2015-11-01,603.92,FUR-CH-10000863
2015-12-01,0.0,FUR-CH-10000863
2016-01-01,0.0,FUR-CH-10000863
2016-02-01,0.0,FUR-CH-10000863
2016-03-01,0.0,FUR-CH-10000863
2016-04-01,0.0,FUR-CH-10000863
2016-05-01,422.744,FUR-CH-10000863
2016-06-01,0.0,FUR-CH-10000863
2016-07-01,0.0,FUR-CH-10000863
2016-08-01,0.0,FUR-CH-10000863
2016-09-01,0.0,FUR-CH-10000863
2016-10-01,0.0,FUR-CH-10000863
2016-11-01,0.0,FUR-CH-10000863
2016-12-01,0.0,FUR-CH-10000863
2017-01-01,0.0,FUR-CH-10000863
2017-02-01,0.0,FUR-CH-10000863
2017-03-01,0.0,FUR-CH-10000863
2017-04-01,0.0,FUR-CH-10000863
2017-05-01,0.0,FUR-CH-10000863
2017-06-01,0.0,FUR-CH-10000863
2017-07-01,0.0,FUR-CH-10000863
2017-08-01,0.0,FUR-CH-10000863
2017-09-01,0.0,FUR-CH-10000863
2017-10-01,0.0,FUR-CH-10000863
2017-11-01,301.96,FUR-CH-10000863
2017-12-01,0.0,FUR-CH-10000863
2018-01-01,120.784,FUR-CH-10000863
2018-02-01,0.0,FUR-CH-10000863
2018-03-01,0.0,FUR-CH-10000863
2018-04-01,0.0,FUR-CH-10000863
2016-11-01,19.99,TEC-AC-10001998
2016-12-01,0.0,TEC-AC-10001998
2017-01-01,0.0,TEC-AC-10001998
2017-02-01,0.0,TEC-AC-10001998
2017-03-01,0.0,TEC-AC-10001998
2017-04-01,0.0,TEC-AC-10001998
2017-05-01,0.0,TEC-AC-10001998
2017-06-01,0.0,TEC-AC-10001998
2017-07-01,0.0,TEC-AC-10001998
2017-08-01,0.0,TEC-AC-10001998
2017-09-01,0.0,TEC-AC-10001998
2017-10-01,0.0,TEC-AC-10001998
2017-11-01,0.0,TEC-AC-10001998
2017-12-01,0.0,TEC-AC-10001998
2018-01-01,19.99,TEC-AC-10001998
2018-02-01,0.0,TEC-AC-10001998
2018-03-01,0.0,TEC-AC-10001998
2018-04-01,47.976,TEC-AC-10001998
2018-05-01,0.0,TEC-AC-10001998
2018-06-01,0.0,TEC-AC-10001998
2018-07-01,0.0,TEC-AC-10001998
2018-08-01,0.0,TEC-AC-10001998
2018-09-01,59.97,TEC-AC-10001998
2018-10-01,19.99,TEC-AC-10001998
2016-08-01,3.08,OFF-LA-10000134
2016-09-01,0.0,OFF-LA-10000134
2016-10-01,0.0,OFF-LA-10000134
2016-11-01,0.0,OFF-LA-10000134
2016-12-01,0.0,OFF-LA-10000134
2017-01-01,0.0,OFF-LA-10000134
2017-02-01,0.0,OFF-LA-10000134
2017-03-01,0.0,OFF-LA-10000134
2017-04-01,0.0,OFF-LA-10000134
2017-05-01,0.0,OFF-LA-10000134
2017-06-01,0.0,OFF-LA-10000134
2017-07-01,4.928,OFF-LA-10000134
2017-08-01,0.0,OFF-LA-10000134
2017-09-01,0.0,OFF-LA-10000134
2017-10-01,0.0,OFF-LA-10000134
2017-11-01,0.0,OFF-LA-10000134
2017-12-01,0.0,OFF-LA-10000134
2018-01-01,0.0,OFF-LA-10000134
2018-02-01,0.0,OFF-LA-10000134
2018-03-01,0.0,OFF-LA-10000134
2018-04-01,0.0,OFF-LA-10000134
2018-05-01,0.0,OFF-LA-10000134
2018-06-01,4.928,OFF-LA-10000134
2018-07-01,0.0,OFF-LA-10000134
2018-08-01,0.0,OFF-LA-10000134
2018-09-01,37.576,OFF-LA-10000134
2015-05-01,45.248,OFF-ST-10003442
2015-06-01,0.0,OFF-ST-10003442
2015-07-01,0.0,OFF-ST-10003442
2015-08-01,0.0,OFF-ST-10003442
2015-09-01,0.0,OFF-ST-10003442
2015-10-01,141.4,OFF-ST-10003442
2015-11-01,0.0,OFF-ST-10003442
2015-12-01,0.0,OFF-ST-10003442
2016-01-01,0.0,OFF-ST-10003442
2016-02-01,0.0,OFF-ST-10003442
2016-03-01,0.0,OFF-ST-10003442
2016-04-01,0.0,OFF-ST-10003442
2016-05-01,0.0,OFF-ST-10003442
2016-06-01,0.0,OFF-ST-10003442
2016-07-01,141.4,OFF-ST-10003442
2016-08-01,0.0,OFF-ST-10003442
2016-09-01,0.0,OFF-ST-10003442
2016-10-01,0.0,OFF-ST-10003442
2016-11-01,0.0,OFF-ST-10003442
2016-12-01,0.0,OFF-ST-10003442
2017-01-01,0.0,OFF-ST-10003442
2017-02-01,0.0,OFF-ST-10003442
2017-03-01,0.0,OFF-ST-10003442
2017-04-01,45.248,OFF-ST-10003442
2017-05-01,158.368,OFF-ST-10003442
2017-06-01,84.84,OFF-ST-10003442
2017-07-01,0.0,OFF-ST-10003442
2017-08-01,0.0,OFF-ST-10003442
2017-09-01,0.0,OFF-ST-10003442
2017-10-01,0.0,OFF-ST-10003442
2017-11-01,0.0,OFF-ST-10003442
2017-12-01,0.0,OFF-ST-10003442
2018-01-01,0.0,OFF-ST-10003442
2018-02-01,0.0,OFF-ST-10003442
2018-03-01,0.0,OFF-ST-10003442
2018-04-01,0.0,OFF-ST-10003442
2018-05-01,0.0,OFF-ST-10003442
2018-06-01,0.0,OFF-ST-10003442
2018-07-01,56.56,OFF-ST-10003442
2018-08-01,0.0,OFF-ST-10003442
2018-09-01,0.0,OFF-ST-10003442
2018-10-01,0.0,OFF-ST-10003442
2015-08-01,10.72,OFF-AR-10004930
2015-09-01,0.0,OFF-AR-10004930
2015-10-01,0.0,OFF-AR-10004930
2015-11-01,0.0,OFF-AR-10004930
2015-12-01,0.0,OFF-AR-10004930
2016-01-01,0.0,OFF-AR-10004930
2016-02-01,0.0,OFF-AR-10004930
2016-03-01,0.0,OFF-AR-10004930
2016-04-01,0.0,OFF-AR-10004930
2016-05-01,0.0,OFF-AR-10004930
2016-06-01,0.0,OFF-AR-10004930
2016-07-01,0.0,OFF-AR-10004930
2016-08-01,0.0,OFF-AR-10004930
2016-09-01,6.7,OFF-AR-10004930
2016-10-01,0.0,OFF-AR-10004930
2016-11-01,0.0,OFF-AR-10004930
2016-12-01,0.0,OFF-AR-10004930
2017-01-01,0.0,OFF-AR-10004930
2017-02-01,0.0,OFF-AR-10004930
2017-03-01,0.0,OFF-AR-10004930
2017-04-01,0.0,OFF-AR-10004930
2017-05-01,0.0,OFF-AR-10004930
2017-06-01,0.0,OFF-AR-10004930
2017-07-01,0.0,OFF-AR-10004930
2017-08-01,0.0,OFF-AR-10004930
2015-05-01,19.44,OFF-PA-10000304
2015-06-01,41.472,OFF-PA-10000304
2015-07-01,0.0,OFF-PA-10000304
2015-08-01,0.0,OFF-PA-10000304
2015-09-01,0.0,OFF-PA-10000304
2015-10-01,0.0,OFF-PA-10000304
2015-11-01,0.0,OFF-PA-10000304
2015-12-01,0.0,OFF-PA-10000304
2016-01-01,0.0,OFF-PA-10000304
2016-02-01,0.0,OFF-PA-10000304
2016-03-01,0.0,OFF-PA-10000304
2016-04-01,0.0,OFF-PA-10000304
2016-05-01,0.0,OFF-PA-10000304
2016-06-01,0.0,OFF-PA-10000304
2016-07-01,0.0,OFF-PA-10000304
2016-08-01,0.0,OFF-PA-10000304
2016-09-01,12.96,OFF-PA-10000304
2016-10-01,0.0,OFF-PA-10000304
2016-11-01,0.0,OFF-PA-10000304
2016-12-01,0.0,OFF-PA-10000304
2017-01-01,0.0,OFF-PA-10000304
2017-02-01,0.0,OFF-PA-10000304
2017-03-01,0.0,OFF-PA-10000304
2017-04-01,0.0,OFF-PA-10000304
2017-05-01,0.0,OFF-PA-10000304
2017-06-01,0.0,OFF-PA-10000304
2017-07-01,0.0,OFF-PA-10000304
2017-08-01,0.0,OFF-PA-10000304
2017-09-01,6.48,OFF-PA-10000304
2017-10-01,0.0,OFF-PA-10000304
2017-11-01,0.0,OFF-PA-10000304
2017-12-01,0.0,OFF-PA-10000304
2018-01-01,0.0,OFF-PA-10000304
2018-02-01,0.0,OFF-PA-10000304
2018-03-01,0.0,OFF-PA-10000304
2018-04-01,0.0,OFF-PA-10000304
2018-05-01,0.0,OFF-PA-10000304
2018-06-01,0.0,OFF-PA-10000304
2015-05-01,12.96,OFF-PA-10003177
2015-06-01,0.0,OFF-PA-10003177
2015-07-01,0.0,OFF-PA-10003177
2015-08-01,0.0,OFF-PA-10003177
2015-09-01,0.0,OFF-PA-10003177
2015-10-01,0.0,OFF-PA-10003177
2015-11-01,0.0,OFF-PA-10003177
2015-12-01,0.0,OFF-PA-10003177
2016-01-01,12.96,OFF-PA-10003177
2016-02-01,0.0,OFF-PA-10003177
2016-03-01,15.552,OFF-PA-10003177
2016-04-01,0.0,OFF-PA-10003177
2016-05-01,0.0,OFF-PA-10003177
2016-06-01,15.552,OFF-PA-10003177
2016-07-01,0.0,OFF-PA-10003177
2016-08-01,0.0,OFF-PA-10003177
2016-09-01,0.0,OFF-PA-10003177
2016-10-01,15.552,OFF-PA-10003177
2016-11-01,0.0,OFF-PA-10003177
2016-12-01,0.0,OFF-PA-10003177
2017-01-01,0.0,OFF-PA-10003177
2017-02-01,0.0,OFF-PA-10003177
2017-03-01,0.0,OFF-PA-10003177
2017-04-01,0.0,OFF-PA-10003177
2017-05-01,0.0,OFF-PA-10003177
2017-06-01,0.0,OFF-PA-10003177
2017-07-01,0.0,OFF-PA-10003177
2017-08-01,0.0,OFF-PA-10003177
2017-09-01,0.0,OFF-PA-10003177
2017-10-01,12.96,OFF-PA-10003177
2017-11-01,0.0,OFF-PA-10003177
2017-12-01,0.0,OFF-PA-10003177
2018-01-01,0.0,OFF-PA-10003177
2018-02-01,0.0,OFF-PA-10003177
2018-03-01,0.0,OFF-PA-10003177
2018-04-01,0.0,OFF-PA-10003177
2018-05-01,0.0,OFF-PA-10003177
2018-06-01,0.0,OFF-PA-10003177
2016-01-01,53.34,FUR-FU-10003799
2016-02-01,0.0,FUR-FU-10003799
2016-03-01,0.0,FUR-FU-10003799
2016-04-01,0.0,FUR-FU-10003799
2016-05-01,0.0,FUR-FU-10003799
2016-06-01,0.0,FUR-FU-10003799
2016-07-01,0.0,FUR-FU-10003799
2016-08-01,0.0,FUR-FU-10003799
2016-09-01,0.0,FUR-FU-10003799
2016-10-01,106.68,FUR-FU-10003799
2016-11-01,71.12,FUR-FU-10003799
2016-12-01,0.0,FUR-FU-10003799
2017-01-01,0.0,FUR-FU-10003799
2017-02-01,0.0,FUR-FU-10003799
2017-03-01,71.12,FUR-FU-10003799
2017-04-01,0.0,FUR-FU-10003799
2017-05-01,0.0,FUR-FU-10003799
2017-06-01,0.0,FUR-FU-10003799
2017-07-01,0.0,FUR-FU-10003799
2017-08-01,0.0,FUR-FU-10003799
2017-09-01,0.0,FUR-FU-10003799
2017-10-01,0.0,FUR-FU-10003799
2017-11-01,0.0,FUR-FU-10003799
2017-12-01,0.0,FUR-FU-10003799
2018-01-01,0.0,FUR-FU-10003799
2018-02-01,0.0,FUR-FU-10003799
2018-03-01,0.0,FUR-FU-10003799
2018-04-01,0.0,FUR-FU-10003799
2018-05-01,0.0,FUR-FU-10003799
2015-04-01,13.184,OFF-BI-10002852
2015-05-01,0.0,OFF-BI-10002852
2015-06-01,39.552,OFF-BI-10002852
2015-07-01,0.0,OFF-BI-10002852
2015-08-01,0.0,OFF-BI-10002852
2015-09-01,0.0,OFF-BI-10002852
2015-10-01,0.0,OFF-BI-10002852
2015-11-01,0.0,OFF-BI-10002852
2015-12-01,0.0,OFF-BI-10002852
2016-01-01,32.96,OFF-BI-10002852
2016-02-01,0.0,OFF-BI-10002852
2016-03-01,0.0,OFF-BI-10002852
2016-04-01,0.0,OFF-BI-10002852
2016-05-01,0.0,OFF-BI-10002852
2016-06-01,14.832,OFF-BI-10002852
2016-07-01,0.0,OFF-BI-10002852
2016-08-01,0.0,OFF-BI-10002852
2016-09-01,0.0,OFF-BI-10002852
2016-10-01,0.0,OFF-BI-10002852
2016-11-01,0.0,OFF-BI-10002852
2016-12-01,19.776,OFF-BI-10002852
2017-01-01,0.0,OFF-BI-10002852
2017-02-01,0.0,OFF-BI-10002852
2017-03-01,0.0,OFF-BI-10002852
2017-04-01,0.0,OFF-BI-10002852
2017-05-01,0.0,OFF-BI-10002852
2017-06-01,0.0,OFF-BI-10002852
2017-07-01,0.0,OFF-BI-10002852
2017-08-01,0.0,OFF-BI-10002852
2017-09-01,13.184,OFF-BI-10002852
2017-10-01,0.0,OFF-BI-10002852
2017-11-01,59.327999999999996,OFF-BI-10002852
2017-12-01,0.0,OFF-BI-10002852
2018-01-01,0.0,OFF-BI-10002852
2018-02-01,0.0,OFF-BI-10002852
2018-03-01,0.0,OFF-BI-10002852
2018-04-01,0.0,OFF-BI-10002852
2018-05-01,0.0,OFF-BI-10002852
2015-10-01,18.94,OFF-BI-10004738
2015-11-01,0.0,OFF-BI-10004738
2015-12-01,0.0,OFF-BI-10004738
2016-01-01,0.0,OFF-BI-10004738
2016-02-01,0.0,OFF-BI-10004738
2016-03-01,0.0,OFF-BI-10004738
2016-04-01,0.0,OFF-BI-10004738
2016-05-01,0.0,OFF-BI-10004738
2016-06-01,0.0,OFF-BI-10004738
2016-07-01,0.0,OFF-BI-10004738
2016-08-01,0.0,OFF-BI-10004738
2016-09-01,0.0,OFF-BI-10004738
2016-10-01,0.0,OFF-BI-10004738
2016-11-01,11.364,OFF-BI-10004738
2016-12-01,37.88,OFF-BI-10004738
2017-01-01,0.0,OFF-BI-10004738
2017-02-01,56.82,OFF-BI-10004738
2017-03-01,0.0,OFF-BI-10004738
2017-04-01,0.0,OFF-BI-10004738
2017-05-01,0.0,OFF-BI-10004738
2017-06-01,0.0,OFF-BI-10004738
2017-07-01,0.0,OFF-BI-10004738
2017-08-01,0.0,OFF-BI-10004738
2017-09-01,0.0,OFF-BI-10004738
2017-10-01,0.0,OFF-BI-10004738
2017-11-01,0.0,OFF-BI-10004738
2017-12-01,0.0,OFF-BI-10004738
2018-01-01,0.0,OFF-BI-10004738
2018-02-01,0.0,OFF-BI-10004738
2018-03-01,0.0,OFF-BI-10004738
2018-04-01,0.0,OFF-BI-10004738
2018-05-01,0.0,OFF-BI-10004738
2018-06-01,5.682,OFF-BI-10004738
2018-07-01,0.0,OFF-BI-10004738
2018-08-01,0.0,OFF-BI-10004738
2018-09-01,0.0,OFF-BI-10004738
2018-10-01,0.0,OFF-BI-10004738
2015-01-01,44.128,FUR-FU-10000629
2015-02-01,0.0,FUR-FU-10000629
2015-03-01,0.0,FUR-FU-10000629
2015-04-01,0.0,FUR-FU-10000629
2015-05-01,0.0,FUR-FU-10000629
2015-06-01,0.0,FUR-FU-10000629
2015-07-01,0.0,FUR-FU-10000629
2015-08-01,0.0,FUR-FU-10000629
2015-09-01,0.0,FUR-FU-10000629
2015-10-01,0.0,FUR-FU-10000629
2015-11-01,124.11,FUR-FU-10000629
2015-12-01,0.0,FUR-FU-10000629
2016-01-01,0.0,FUR-FU-10000629
2016-02-01,11.032,FUR-FU-10000629
2016-03-01,0.0,FUR-FU-10000629
2016-04-01,0.0,FUR-FU-10000629
2016-05-01,0.0,FUR-FU-10000629
2016-06-01,0.0,FUR-FU-10000629
2016-07-01,0.0,FUR-FU-10000629
2016-08-01,0.0,FUR-FU-10000629
2016-09-01,0.0,FUR-FU-10000629
2016-10-01,0.0,FUR-FU-10000629
2016-11-01,0.0,FUR-FU-10000629
2016-12-01,0.0,FUR-FU-10000629
2017-01-01,0.0,FUR-FU-10000629
2017-02-01,68.95,FUR-FU-10000629
2017-03-01,0.0,FUR-FU-10000629
2017-04-01,0.0,FUR-FU-10000629
2017-05-01,41.37,FUR-FU-10000629
2017-06-01,0.0,FUR-FU-10000629
2017-07-01,0.0,FUR-FU-10000629
2017-08-01,0.0,FUR-FU-10000629
2017-09-01,0.0,FUR-FU-10000629
2017-10-01,0.0,FUR-FU-10000629
2017-11-01,0.0,FUR-FU-10000629
2017-12-01,0.0,FUR-FU-10000629
2018-01-01,0.0,FUR-FU-10000629
2018-02-01,0.0,FUR-FU-10000629
2018-03-01,41.37,FUR-FU-10000629
2018-04-01,0.0,FUR-FU-10000629
2018-05-01,0.0,FUR-FU-10000629
2018-06-01,0.0,FUR-FU-10000629
2018-07-01,0.0,FUR-FU-10000629
2018-08-01,0.0,FUR-FU-10000629
2018-09-01,96.53,FUR-FU-10000629
2018-10-01,0.0,FUR-FU-10000629
2015-09-01,8.552,OFF-BI-10001721
2015-10-01,0.0,OFF-BI-10001721
2015-11-01,0.0,OFF-BI-10001721
2015-12-01,0.0,OFF-BI-10001721
2016-01-01,0.0,OFF-BI-10001721
2016-02-01,0.0,OFF-BI-10001721
2016-03-01,0.0,OFF-BI-10001721
2016-04-01,0.0,OFF-BI-10001721
2016-05-01,0.0,OFF-BI-10001721
2016-06-01,0.0,OFF-BI-10001721
2016-07-01,0.0,OFF-BI-10001721
2016-08-01,0.0,OFF-BI-10001721
2016-09-01,0.0,OFF-BI-10001721
2016-10-01,0.0,OFF-BI-10001721
2016-11-01,0.0,OFF-BI-10001721
2016-12-01,0.0,OFF-BI-10001721
2017-01-01,0.0,OFF-BI-10001721
2017-02-01,0.0,OFF-BI-10001721
2017-03-01,0.0,OFF-BI-10001721
2017-04-01,0.0,OFF-BI-10001721
2017-05-01,0.0,OFF-BI-10001721
2017-06-01,286.492,OFF-BI-10001721
2017-07-01,0.0,OFF-BI-10001721
2017-08-01,0.0,OFF-BI-10001721
2017-09-01,0.0,OFF-BI-10001721
2017-10-01,0.0,OFF-BI-10001721
2017-11-01,0.0,OFF-BI-10001721
2017-12-01,0.0,OFF-BI-10001721
2018-01-01,0.0,OFF-BI-10001721
2018-02-01,0.0,OFF-BI-10001721
2018-03-01,0.0,OFF-BI-10001721
2018-04-01,0.0,OFF-BI-10001721
2018-05-01,0.0,OFF-BI-10001721
2015-09-01,25.96,OFF-AP-10000358
2015-10-01,0.0,OFF-AP-10000358
2015-11-01,0.0,OFF-AP-10000358
2015-12-01,0.0,OFF-AP-10000358
2016-01-01,0.0,OFF-AP-10000358
2016-02-01,0.0,OFF-AP-10000358
2016-03-01,0.0,OFF-AP-10000358
2016-04-01,0.0,OFF-AP-10000358
2016-05-01,20.768,OFF-AP-10000358
2016-06-01,0.0,OFF-AP-10000358
2016-07-01,0.0,OFF-AP-10000358
2016-08-01,0.0,OFF-AP-10000358
2016-09-01,0.0,OFF-AP-10000358
2016-10-01,0.0,OFF-AP-10000358
2016-11-01,0.0,OFF-AP-10000358
2016-12-01,0.0,OFF-AP-10000358
2017-01-01,0.0,OFF-AP-10000358
2017-02-01,0.0,OFF-AP-10000358
2017-03-01,0.0,OFF-AP-10000358
2017-04-01,0.0,OFF-AP-10000358
2017-05-01,0.0,OFF-AP-10000358
2017-06-01,77.88,OFF-AP-10000358
2017-07-01,0.0,OFF-AP-10000358
2017-08-01,0.0,OFF-AP-10000358
2017-09-01,0.0,OFF-AP-10000358
2017-10-01,0.0,OFF-AP-10000358
2017-11-01,0.0,OFF-AP-10000358
2017-12-01,0.0,OFF-AP-10000358
2018-01-01,31.152,OFF-AP-10000358
2018-02-01,12.98,OFF-AP-10000358
2018-03-01,90.86,OFF-AP-10000358
2018-04-01,0.0,OFF-AP-10000358
2018-05-01,85.668,OFF-AP-10000358
2018-06-01,0.0,OFF-AP-10000358
2018-07-01,0.0,OFF-AP-10000358
2018-08-01,0.0,OFF-AP-10000358
2018-09-01,0.0,OFF-AP-10000358
2018-10-01,0.0,OFF-AP-10000358
2018-11-01,0.0,OFF-AP-10000358
2016-11-01,27.696,OFF-PA-10003256
2016-12-01,0.0,OFF-PA-10003256
2017-01-01,0.0,OFF-PA-10003256
2017-02-01,0.0,OFF-PA-10003256
2017-03-01,0.0,OFF-PA-10003256
2017-04-01,0.0,OFF-PA-10003256
2017-05-01,0.0,OFF-PA-10003256
2017-06-01,0.0,OFF-PA-10003256
2017-07-01,0.0,OFF-PA-10003256
2017-08-01,64.624,OFF-PA-10003256
2017-09-01,0.0,OFF-PA-10003256
2017-10-01,0.0,OFF-PA-10003256
2017-11-01,0.0,OFF-PA-10003256
2017-12-01,0.0,OFF-PA-10003256
2018-01-01,0.0,OFF-PA-10003256
2018-02-01,0.0,OFF-PA-10003256
2018-03-01,0.0,OFF-PA-10003256
2018-04-01,0.0,OFF-PA-10003256
2018-05-01,0.0,OFF-PA-10003256
2018-06-01,0.0,OFF-PA-10003256
2015-08-01,95.976,TEC-AC-10001767
2015-09-01,0.0,TEC-AC-10001767
2015-10-01,0.0,TEC-AC-10001767
2015-11-01,0.0,TEC-AC-10001767
2015-12-01,0.0,TEC-AC-10001767
2016-01-01,0.0,TEC-AC-10001767
2016-02-01,0.0,TEC-AC-10001767
2016-03-01,0.0,TEC-AC-10001767
2016-04-01,0.0,TEC-AC-10001767
2016-05-01,239.94,TEC-AC-10001767
2016-06-01,0.0,TEC-AC-10001767
2016-07-01,0.0,TEC-AC-10001767
2016-08-01,0.0,TEC-AC-10001767
2016-09-01,0.0,TEC-AC-10001767
2016-10-01,0.0,TEC-AC-10001767
2016-11-01,0.0,TEC-AC-10001767
2016-12-01,0.0,TEC-AC-10001767
2017-01-01,0.0,TEC-AC-10001767
2017-02-01,0.0,TEC-AC-10001767
2017-03-01,0.0,TEC-AC-10001767
